1.664541410175405023e+00,9.588171517623029771e-01,-2.031802171993266626e+00,1.720145255065421985e-01,3.159944695919281621e+00,-1.863282358820776974e+00,-5.657009186236764409e-01
-9.244888079522510793e-01,7.150469746233462098e-01,1.963965556446050753e+00,2.445121380410007816e+00,-6.079351558255694066e+00,5.494156757114961875e-01,-1.262449960972507057e+00
