-366.0145765,312.6,-1.099878165,0.033020101
-366.0475966,313.6998782,-1.199390975,-0.020931194
-366.0266654,314.8992691,-1.298295355,-0.001836887
-366.0248285,316.1975645,-1.396348968,0.010328493
-366.035157,317.5939135,-1.493310519,-0.064401142
-365.9707559,319.087224,-1.590272069,-0.059130778
-365.9116251,320.6774961,-1.68723362,-0.053860414
-365.8577647,322.3647297,-1.784195171,-0.048590049
-365.8091746,324.1489248,-1.881156721,-0.043319685
-365.7658549,326.0300816,-1.978118272,-0.03804932
-365.7278056,328.0081998,-2.075079822,-0.032778956
-365.6950267,330.0832797,-2.172041373,-0.027508591
-365.6675181,332.255321,-2.269002924,-0.022238227
-365.6452798,334.524324,-2.365964474,-0.016967862
-365.628312,336.8902884,-2.462926025,-0.011697498
-365.6166145,339.3532145,-2.559887576,-0.006427133
-365.6101874,341.913102,-2.656849126,-0.001156769
-365.6090306,344.5699512,-2.753810677,0.004113596
-365.6131442,347.3237618,-2.850772227,-0.07061604
-365.5425281,350.1745341,-2.947733778,-0.065345675
-365.4771825,353.1222678,-3.044695329,-0.060075311
-365.4171072,356.1669632,-3.141656879,-0.054804947
-365.3623022,359.30862,-3.23861843,-0.049534582
-365.3127676,362.5472385,-3.33557998,-0.044264218
-365.2685034,365.8828185,-3.4312095,-0.045846556
-365.2226568,369.314028,-3.525268646,-0.054230935
-365.1684259,372.8392966,-3.617520985,-0.069358406
-365.0990675,376.4568176,-3.707732288,-0.091161805
-365.0079057,380.1645499,-3.795670812,-0.119565834
-364.8883399,383.9602207,-3.883609336,-0.147969862
-364.74037,387.84383,-3.971547861,-0.176373891
-364.5639961,391.8153779,-4.059486385,-0.20477792
-364.3592182,395.8748643,-4.147424909,-0.233181948
-364.1260362,400.0222892,-4.235363433,-0.261585977
-363.8644503,404.2576526,-4.323301957,-0.289990006
-363.5744603,408.5809546,-4.411240481,-0.318394034
-363.2560662,412.9921951,-4.311240481,-0.278394034
-362.9776722,417.3034355,-4.211240481,-0.238394034
-362.7392782,421.514676,-4.111240481,-0.198394034
-362.5408841,425.6259165,-4.011240481,-0.158394034
-362.3824901,429.637157,-3.911240481,-0.118394034
-362.2640961,433.5483975,-3.811240481,-0.078394034
-362.185702,437.3596379,-3.711240481,-0.038394034
-362.147308,441.0708784,-3.611240481,0.001605966
-362.148914,444.6821189,-3.511240481,-0.038394034
-362.1105199,448.1933594,-3.411240481,0.001605966
-362.1121259,451.6045999,-3.311240481,-0.038394034
-362.0737319,454.9158403,-3.211240481,0.001605966
-362.0753378,458.1270808,-3.111240481,-0.038394034
-362.0369438,461.2383213,-3.011240481,0.001605966
-362.0385498,464.2495618,-2.911240481,-0.038394034
-362.0001557,467.1608023,-2.811240481,0.001605966
-362.0017617,469.9720428,-2.711240481,-0.038394034
-361.9633676,472.6832832,-2.611240481,0.001605966
-361.9649736,475.2945237,-2.511240481,-0.038394034
-361.9265796,477.8057642,-2.411240481,0.001605966
-361.9281855,480.2170047,-2.311240481,-0.038394034
-361.8897915,482.5282452,-2.211240481,0.001605966
-361.8913975,484.7394856,-2.111240481,-0.038394034
-361.8530034,486.8507261,-2.011240481,0.001605966
-361.8546094,488.8619666,-1.911240481,-0.038394034
-361.8162154,490.7732071,-1.811240481,0.001605966
-361.8178213,492.5844476,-1.711240481,-0.038394034
-361.7794273,494.295688,-1.611240481,0.001605966
-361.7810333,495.9069285,-1.511240481,-0.038394034
-361.7426392,497.418169,-1.599179006,-0.066798063
-361.6758412,499.017348,-1.68711753,-0.095202092
-361.5806391,500.7044655,-1.775056054,-0.12360612
-361.457033,502.4795216,-1.862994578,-0.152010149
-361.3050228,504.3425162,-1.950933102,-0.180414178
-361.1246086,506.2934493,-2.038871626,-0.208818206
-360.9157904,508.3323209,-2.126810151,-0.237222235
-360.6785682,510.4591311,-2.214748675,-0.265626264
-360.4129419,512.6738797,-2.302687199,-0.294030292
-360.1189116,514.9765669,-2.202687199,-0.254030292
-359.8648813,517.1792541,-2.102687199,-0.214030292
-359.6508511,519.2819413,-2.002687199,-0.174030292
-359.4768208,521.2846285,-1.902687199,-0.134030292
-359.3427905,523.1873157,-1.802687199,-0.094030292
-359.2487602,524.9900029,-1.702687199,-0.054030292
-359.1947299,526.6926901,-1.602687199,-0.014030292
-359.1806996,528.2953773,-1.502687199,0.025969708
-359.2066693,529.7980645,-1.402687199,-0.014030292
-359.192639,531.2007517,-1.302687199,0.025969708
-359.2186087,532.5034389,-1.202687199,-0.014030292
-359.2045784,533.7061261,-1.102687199,0.025969708
-359.2305481,534.8088133,-1.002687199,-0.014030292
-359.2165178,535.8115005,-0.902687199,0.025969708
-359.2424875,536.7141877,-0.802687199,-0.014030292
-359.2284573,537.5168749,-0.702687199,0.025969708
-359.254427,538.2195621,-0.602687199,-0.014030292
-359.2403967,538.8222493,-0.502687199,0.025969708
-359.2663664,539.3249365,-0.402687199,-0.014030292
-359.2523361,539.7276237,-0.302687199,0.025969708
-359.2783058,540.0303109,-0.202687199,-0.014030292
-359.2642755,540.2329981,-0.102687199,0.025969708
-359.2902452,540.3356853,-0.002687199,-0.014030292
-359.2762149,540.3383725,0.097312801,0.025969708
-359.3021846,540.2410597,0.197312801,-0.014030292
-359.2881543,540.0437469,0.297312801,0.025969708
-359.314124,539.7464341,0.397312801,-0.014030292
-359.3000938,539.3491213,0.497312801,0.025969708
-359.3260635,538.8518085,0.597312801,-0.014030292
