1.059931958484889236e+01,2.873115952723459543e+00,-4.427128149401248436e+00
-9.830778454017464085e+00,-7.737268826446731751e+00,1.017273401877324623e+01
5.137735560089353726e+01,9.834175983281210343e-01,-2.677719605739618558e+01
1.301885031926493852e+01,-1.696216367363494371e+01,-6.321660429693125138e+00
-9.120878627943163508e+00,-1.272702093794600309e+01,3.364528566568302459e+00
-7.247378275573730377e+01,1.086546871770448064e+00,3.600020331909026794e+01
